t,x1_raw,x1,x2,line_pos,has_line,err,mode,v_cap,kp,ki,kd,base_v,left,right,ir0,ir1,ir2,ir3,ir4,ir5,ir6,ir7
7.5200000000000005,100.0,85.80944513076976,63.9707994229001,0.437973775923737,1.0,0.42486681256975445,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.4100532749720983,1,3,0,13,274,650,285,8
7.53,100.0,88.64755610461582,64.52169903999862,0.48913789001498303,1.0,0.49293817792619976,HF,0.75,0.4,0.0,0.18,0.5,-0.5,1.0,0,0,0,2,187,618,385,42
7.54,100.0,90.91804488369266,63.21976009438084,0.48296661749486924,1.0,0.4657031467982701,HF,0.75,0.4,0.0,0.18,0.5,0.8039493015834264,0.19605069841657363,6,10,8,15,195,619,378,54
7.55,80.39493015834263,88.81342193862265,62.684212079300835,0.5289185239236224,1.0,0.5172255379813058,HF,0.75,0.4,0.0,0.18,0.5,-0.5,1.0,0,0,6,8,148,577,442,63
7.5600000000000005,100.0,91.05073755089812,58.93463205815253,0.4746587176447214,1.0,0.4641007014683315,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.27060677664620436,7,6,3,0,190,580,342,30
7.57,100.0,92.8405900407185,59.8285045784369,0.5043342706238063,1.0,0.49582767486572266,HF,0.75,0.4,0.0,0.18,0.5,-0.26941659109933,1.0,0,11,0,0,141,576,383,36
7.58,100.0,94.2724720325748,64.37845292251157,0.5234436115608948,1.0,0.5154696873256138,HF,0.75,0.4,0.0,0.18,0.5,-0.059744099208286494,1.0,0,10,5,0,139,606,455,64
7.59,100.0,95.41797762605984,60.30700439426219,0.5284727705297244,1.0,0.5286438805716378,HF,0.75,0.4,0.0,0.18,0.5,0.05140696934291322,0.9485930306570868,0,0,11,0,120,548,439,64
7.6000000000000005,94.85930306570867,95.3062427139896,61.742245242622495,0.5122042880910503,1.0,0.5112593514578683,HF,0.75,0.4,0.0,0.18,0.5,0.6084177834647042,0.3915822165352958,3,0,2,1,147,582,411,53
7.61,60.84177834647042,88.41334984048578,62.47091159022223,0.4545511990780277,1.0,0.4484030859810965,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.4006387656075614,0,0,12,7,235,646,307,32
7.62,100.0,90.73067987238862,60.39545633213096,0.5240211985296424,1.0,0.4990632193429129,HF,0.75,0.4,0.0,0.18,0.5,-0.5,1.0,0,0,21,13,146,566,412,62
7.63,100.0,92.5845438979109,64.14585922901469,0.5227075771030716,1.0,0.4987626756940569,HF,0.75,0.4,0.0,0.18,0.5,0.30590471540178543,0.6940952845982146,7,5,14,3,139,595,460,47
7.640000000000001,69.40952845982146,87.94954081029302,57.86324856913794,0.5470950456360073,1.0,0.5412331989833287,HF,0.75,0.4,0.0,0.18,0.5,-0.4809626988002229,1.0,0,0,7,0,94,528,435,62
7.65,100.0,90.35963264823441,64.20744002744519,0.5430226185692252,1.0,0.5305799756731305,HF,0.75,0.4,0.0,0.18,0.5,0.4795260293143142,0.5204739706856858,0,3,8,2,137,556,491,69
7.66,52.04739706856858,82.69718553230125,64.74454263321599,0.5588362904575268,1.0,0.5471529279436383,HF,0.75,0.4,0.0,0.18,0.5,-0.01717431204659592,1.0,0,5,7,9,102,551,515,88
7.67,100.0,86.157748425841,63.4994909508767,0.5208624030476727,1.0,0.5200856072562081,HF,0.75,0.4,0.0,0.18,0.5,0.7791775294712608,0.22082247052873916,2,0,0,0,146,566,435,53
7.68,77.91775294712609,84.50974933009802,63.06556641864525,0.5501014639336977,1.0,0.5278028760637555,HF,0.75,0.4,0.0,0.18,0.5,0.14996801103864427,0.8500319889613557,0,12,7,11,112,558,486,78
7.69,85.00319889613557,84.60843924330553,62.8193706874931,0.5592149743545192,1.0,0.5361927577427456,HF,0.75,0.4,0.0,0.18,0.5,0.13450502668108144,0.8654949733189186,11,0,4,15,115,527,504,93
7.7,86.54949733189186,84.99665086102279,63.7837260443215,0.5537280224976026,1.0,0.5398592267717633,HF,0.75,0.4,0.0,0.18,0.5,0.21805986676897438,0.7819401332310256,0,7,0,1,126,554,494,76
7.71,78.19401332310257,83.63612335343875,62.66543865917038,0.5540714031655782,1.0,0.5369220461164202,HF,0.75,0.4,0.0,0.18,0.5,0.3381004333496076,0.6618995666503924,0,2,10,9,106,554,489,72
7.72,66.18995666503923,80.14689001575884,61.65591728146906,0.614144899953055,1.0,0.6058949061802456,HF,0.75,0.4,0.0,0.18,0.5,-0.5,1.0,1,0,13,0,53,428,571,136
7.73,100.0,84.11751201260708,65.08547273455954,0.5948103962872745,1.0,0.5874714170183454,HF,0.75,0.4,0.0,0.18,0.5,0.596634238106865,0.403365761893135,0,0,0,0,102,504,576,127
7.74,59.6634238106865,79.22669437222297,63.41882196117321,0.5916071176138149,1.0,0.5838072640555245,HF,0.75,0.4,0.0,0.18,0.5,0.3324318477085656,0.6675681522914344,0,4,3,0,92,495,561,126
7.75,66.75681522914344,76.73271854360706,62.04377764232967,0.6051582801188463,1.0,0.589918681553432,HF,0.75,0.4,0.0,0.18,0.5,0.15402701241629319,0.8459729875837068,6,0,0,2,62,478,549,116
7.76,84.59729875837067,78.30563458655978,64.62845315140716,0.6174153714953938,1.0,0.599255016871861,HF,0.75,0.4,0.0,0.18,0.5,0.09224395751953296,0.907756042480467,0,4,11,1,85,443,605,155
7.7700000000000005,90.7756042480467,80.79962851885716,63.78268780321049,0.6033296219261113,1.0,0.5854297365461077,HF,0.75,0.4,0.0,0.18,0.5,0.5146831512451154,0.48531684875488457,0,3,6,6,81,467,572,120
7.78,51.46831512451154,74.93336583998803,61.22777444782772,0.6319299813981251,1.0,0.6085433959960938,HF,0.75,0.4,0.0,0.18,0.5,-0.1594632284981855,1.0,0,20,1,1,53,403,583,163
7.79,100.0,79.94669267199042,62.22794133625555,0.5999136987485929,1.0,0.5915994644165039,HF,0.75,0.4,0.0,0.18,0.5,0.5683509826660156,0.4316490173339844,0,0,0,11,62,467,557,107
7.8,56.835098266601555,75.32437379091265,60.33280343406719,0.6062974201784653,1.0,0.5963302339826312,HF,0.75,0.4,0.0,0.18,0.5,0.17631405421665647,0.8236859457833435,0,1,0,0,70,459,560,109
7.8100000000000005,82.36859457833435,76.73321794839698,63.15414436767028,0.6204085429003143,1.0,0.6185038430350167,HF,0.75,0.4,0.0,0.18,0.5,-0.14652650015694613,1.0,1,0,0,2,56,434,586,147
7.82,100.0,81.38657435871758,63.197992683368525,0.645077952762394,1.0,0.62425354548863,HF,0.75,0.4,0.0,0.18,0.5,0.14680393763950894,0.8531960623604911,0,2,7,10,47,396,616,166
7.83,85.31960623604911,82.17318073418389,61.612780977928985,0.6469195007770525,1.0,0.631641115461077,HF,0.75,0.4,0.0,0.18,0.5,0.11436729431152226,0.8856327056884777,5,0,1,0,51,384,599,170
7.84,88.56327056884777,83.45119870111665,61.87421226620028,0.6270685915435957,1.0,0.6003262656075614,HF,0.75,0.4,0.0,0.18,0.5,0.8235367911202567,0.17646320887974332,5,0,12,13,49,421,579,147
7.8500000000000005,82.35367911202567,83.23169478329845,66.0048549352896,0.6338614323839347,1.0,0.6282544817243304,HF,0.75,0.4,0.0,0.18,0.5,-0.254009682791574,1.0,2,4,0,0,46,429,608,173
7.86,100.0,86.58535582663876,66.10838768251215,0.6469511315900625,1.0,0.6403335843767438,HF,0.75,0.4,0.0,0.18,0.5,0.026442718505861107,0.9735572814941389,0,0,0,0,55,419,636,192
7.87,97.35572814941389,88.73943029119378,65.05362532715453,0.6860296813460294,1.0,0.6339969635009766,HF,0.75,0.4,0.0,0.18,0.5,0.36046039036341987,0.6395396096365802,22,0,22,0,26,338,655,243
7.88,63.95396096365802,83.78233642568664,59.3598456245254,0.6471960107706348,1.0,0.6232659476143974,HF,0.75,0.4,0.0,0.18,0.5,0.44385190691266685,0.5561480930873332,10,0,1,4,53,357,584,165
7.890000000000001,55.614809308733314,78.14883100229598,62.333275790623674,0.6771781407910674,1.0,0.6646578652518136,HF,0.75,0.4,0.0,0.18,0.5,-0.5,1.0,0,0,0,0,44,335,617,213
7.9,100.0,82.51906480183678,59.024276593018755,0.6375057727985193,1.0,0.6251215253557477,HF,0.75,0.4,0.0,0.18,0.5,0.9616055079868864,0.03839449201311357,3,0,8,0,48,382,574,161
7.91,96.16055079868863,85.24736200120714,62.67010870382434,0.6753646279840262,1.0,0.6666667120797294,HF,0.75,0.4,0.0,0.18,0.5,-0.5,1.0,0,4,0,0,32,338,625,219
7.92,100.0,88.19788960096571,64.62121182562693,0.6915858845920055,1.0,0.6692447662353516,HF,0.75,0.4,0.0,0.18,0.5,0.18589711870466014,0.8141028812953399,0,10,0,5,22,324,660,235
7.930000000000001,81.410288129534,86.84036930667938,63.216534332688376,0.6992197785843424,1.0,0.6783152988978794,HF,0.75,0.4,0.0,0.18,0.5,0.06540429251534624,0.9345957074846538,0,10,0,7,8,322,657,251
7.94,93.45957074846538,88.16420959503658,58.05582194671236,0.6822476170690499,1.0,0.6637495585850307,HF,0.75,0.4,0.0,0.18,0.5,0.49668350219726504,0.5033164978027349,0,3,3,0,38,311,595,209
7.95,50.331649780273494,80.59769763208396,59.168951866172584,0.7002856141934406,1.0,0.6657863344464984,HF,0.75,0.4,0.0,0.18,0.5,0.19702350071498265,0.8029764992850174,0,0,10,17,24,299,604,236
7.96,80.29764992850174,80.53768809136753,60.73908309162905,0.7177723868277809,1.0,0.7003601619175502,HF,0.75,0.4,0.0,0.18,0.5,-0.4024729592459537,1.0,0,5,0,0,28,258,618,281
7.97,100.0,84.43015047309403,65.19479458644325,0.7022947397722493,1.0,0.6910087040492466,HF,0.75,0.4,0.0,0.18,0.5,0.39192276000976617,0.6080772399902339,0,0,0,2,18,313,666,253
7.98,60.80772399902339,79.7056651782799,60.14214703507854,0.6837622638244467,1.0,0.6593960353306362,HF,0.75,0.4,0.0,0.18,0.5,0.8052696228027338,0.1947303771972662,0,15,1,0,31,311,611,223
7.99,80.52696228027338,79.8699245986786,64.41846129444788,0.6978826004363256,1.0,0.6586213793073382,HF,0.75,0.4,0.0,0.18,0.5,0.25049525669642797,0.749504743303572,13,7,0,18,29,304,670,273
8.0,74.9504743303572,78.88603454501431,85.93394947256088,0.6929041746090903,1.0,0.6713450295584542,HF,0.75,0.4,0.0,0.18,0.5,0.0024362836565304247,0.9975637163434696,0,5,10,5,39,439,872,340
8.01,99.75637163434696,83.06010196288085,85.42387440329745,0.7050474367211692,1.0,0.6949095044817243,HF,0.75,0.4,0.0,0.18,0.5,-0.20212435041155108,1.0,0,0,0,11,27,390,890,363
8.02,100.0,86.44808157030468,81.22977260261393,0.6786679647555557,1.0,0.6749337060110909,HF,0.75,0.4,0.0,0.18,0.5,0.589590890066964,0.410409109933036,0,0,0,0,33,435,807,286
8.03,58.959089006696395,80.95028305758302,85.17016744375934,0.7136599546327849,1.0,0.6883737019130162,HF,0.75,0.4,0.0,0.18,0.5,-0.017269406999860792,1.0,11,6,0,16,17,365,870,391
8.040000000000001,100.0,84.76022644606643,85.59532218625982,0.6737103731447817,1.0,0.6559452329363141,HF,0.75,0.4,0.0,0.18,0.5,0.8213343484061111,0.17866565159388892,0,7,7,7,42,465,850,292
8.05,82.1334348406111,84.23486812497535,83.839185341443,0.6476927843245772,1.0,0.6395389011928013,HF,0.75,0.4,0.0,0.18,0.5,0.5394984109061098,0.4605015890938901,0,0,0,5,62,519,820,230
8.06,53.94984109061098,78.17786271810247,86.21055724781935,0.6682350657315306,1.0,0.6517437526157924,HF,0.75,0.4,0.0,0.18,0.5,0.01961517333984314,0.9803848266601569,0,7,0,1,60,494,863,279
8.07,98.0384826660157,82.14998670768512,87.89502381715113,0.6728192686992828,1.0,0.6669406890869141,HF,0.75,0.4,0.0,0.18,0.5,-0.04032113211495503,1.0,0,0,0,2,48,494,886,308
8.08,100.0,85.7199893661481,84.60527154416766,0.6763153346836874,1.0,0.6687597547258649,HF,0.75,0.4,0.0,0.18,0.5,0.19975291660853883,0.8002470833914612,0,6,0,2,29,456,856,289
8.09,80.02470833914612,84.58093316074769,83.89912474248807,0.6648301748499754,1.0,0.6451914651053292,HF,0.75,0.4,0.0,0.18,0.5,0.6661526271275109,0.3338473728724891,0,0,0,22,60,491,840,270
8.1,66.61526271275109,80.98779907114837,81.20783542333916,0.6288158586672287,1.0,0.6262096677507673,HF,0.75,0.4,0.0,0.18,0.5,0.5911884852818083,0.40881151471819166,0,0,0,0,72,555,779,203
8.11,59.118848528180834,76.61400896255486,84.07320731760286,0.5983774138867827,1.0,0.5983991622924805,HF,0.75,0.4,0.0,0.18,0.5,0.7612294333321699,0.23877056666783014,0,0,0,1,92,641,746,162
8.120000000000001,76.12294333321698,76.51579583668729,88.28050110534241,0.6081760715063191,1.0,0.5990492956978934,HF,0.75,0.4,0.0,0.18,0.5,0.248677880423409,0.751322119576591,3,0,0,9,103,639,802,187
8.13,75.1322119576591,76.23907906088165,85.45398650395484,0.638384737649099,1.0,0.6231982367379325,HF,0.75,0.4,0.0,0.18,0.5,-0.18396023341587608,1.0,2,14,0,0,61,559,810,229
8.14,100.0,80.99126324870532,84.73990313730332,0.6070488982780001,1.0,0.5957320077078683,HF,0.75,0.4,0.0,0.18,0.5,0.756099319458009,0.24390068054199104,0,0,8,2,98,637,771,171
8.15,75.6099319458009,79.91499698812443,86.93450443036558,0.6060405822195587,1.0,0.5991270882742745,HF,0.75,0.4,0.0,0.18,0.5,0.19923771449497768,0.8007622855050223,0,0,7,0,98,634,791,172
8.16,80.07622855050222,79.9472433006,85.71658255659635,0.6298259819916086,1.0,0.6047148023332868,HF,0.75,0.4,0.0,0.18,0.5,0.15753522600446457,0.8424647739955354,6,0,0,25,89,582,808,211
8.17,84.24647739955354,80.8070901203907,84.91315914044696,0.6330398773864614,1.0,0.6180415834699359,HF,0.75,0.4,0.0,0.18,0.5,0.012901306152341974,0.987098693847658,2,0,0,10,85,576,817,214
8.18,98.7098693847658,84.38764597326572,79.51697234934176,0.6093510608971316,1.0,0.6068267822265625,HF,0.75,0.4,0.0,0.18,0.5,0.45913570949009574,0.5408642905099043,0,1,0,0,90,585,731,175
8.19,54.086429050990425,78.32740258881067,87.20810328984325,0.5910053485374623,1.0,0.5840764726911273,HF,0.75,0.4,0.0,0.18,0.5,0.675874982561383,0.324125017438617,0,0,0,11,117,695,780,159
8.2,67.5874982561383,76.17942172227619,78.32668890308126,0.6198945110482841,1.0,0.6173569815499442,HF,0.75,0.4,0.0,0.18,0.5,-0.3459919520786827,1.0,0,0,0,0,81,536,722,182
8.21,100.0,80.94353737782095,87.24588806082662,0.6040950447082554,1.0,0.5965001242501395,HF,0.75,0.4,0.0,0.18,0.5,0.6368233816964286,0.36317661830357145,0,0,0,4,111,632,785,166
8.22,63.68233816964286,77.49129753618533,82.69551464529302,0.6068643977642324,1.0,0.5946762902396066,HF,0.75,0.4,0.0,0.18,0.5,0.29495849609375113,0.7050415039062489,4,3,7,0,88,626,748,177
8.23,70.50415039062489,76.09386810707323,86.01276308192664,0.5469758288895337,1.0,0.536611829485212,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.33051556178501673,0,0,8,12,170,753,671,97
8.24,100.0,80.8750944856586,86.42564879733993,0.5803040493602444,1.0,0.5760421752929688,HF,0.75,0.4,0.0,0.18,0.5,-0.4401630946568086,1.0,0,10,0,0,122,693,761,148
8.25,100.0,84.70007558852687,85.18131884956276,0.5561127013686475,1.0,0.5477031980242048,HF,0.75,0.4,0.0,0.18,0.5,0.7910203116280701,0.20897968837192993,0,0,0,17,158,738,670,115
8.26,79.10203116280701,83.5804667033829,84.96272400503085,0.6084788757245381,1.0,0.6066277367728097,HF,0.75,0.4,0.0,0.18,0.5,-0.5,1.0,0,0,0,0,99,613,768,184
8.27,100.0,86.86437336270632,83.0466855529639,0.5922958924316303,1.0,0.5842281069074359,HF,0.75,0.4,0.0,0.18,0.5,0.6695020948137541,0.3304979051862459,0,0,0,6,125,650,721,161
8.28,66.95020948137541,82.88154058644014,85.3666409081315,0.5958079565071613,1.0,0.5807920183454242,HF,0.75,0.4,0.0,0.18,0.5,0.32953278677804126,0.6704672132219587,6,0,0,10,106,645,750,146
8.290000000000001,67.04672132219586,79.71457673359129,85.82325342494721,0.6098587485059308,1.0,0.5781300408499581,HF,0.75,0.4,0.0,0.18,0.5,0.31666357857840544,0.6833364214215946,6,17,7,10,108,628,782,190
8.3,68.33364214215946,77.43838981530493,88.90768047424378,0.5535185882746957,1.0,0.5461707796369281,HF,0.75,0.4,0.0,0.18,0.5,0.8567983899797698,0.14320161002023024,0,1,6,12,147,789,691,113
8.31,85.67983899797697,79.08667965183935,84.19469128002436,0.6147012497264616,1.0,0.6024469648088727,HF,0.75,0.4,0.0,0.18,0.5,-0.5,1.0,1,0,6,8,84,608,770,181
8.32,100.0,83.26934372147147,81.97956669086787,0.5320136643835074,1.0,0.5032035282679966,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.3787185886928014,14,13,0,20,174,748,595,86
8.33,100.0,86.61547497717719,85.56960735287964,0.5792569657581976,1.0,0.569134031023298,HF,0.75,0.4,0.0,0.18,0.5,-0.5,1.0,1,5,8,7,114,681,726,139
8.34,100.0,89.29237998174175,86.17478285784024,0.5540993606714532,1.0,0.5374464307512555,HF,0.75,0.4,0.0,0.18,0.5,0.8553982325962615,0.14460176740373853,20,0,0,8,150,751,680,123
8.35,85.53982325962615,88.54186863731863,82.98554835923213,0.5414491961008921,1.0,0.5183871132986886,HF,0.75,0.4,0.0,0.18,0.5,0.6357128688267296,0.3642871311732704,3,6,17,14,164,737,619,91
8.36,63.571286882672965,83.5477522863895,87.31046725702753,0.5560145901220468,1.0,0.5500407900129046,HF,0.75,0.4,0.0,0.18,0.5,-0.2897824968610505,1.0,0,0,7,8,157,758,702,118
8.370000000000001,100.0,86.8382018291116,85.22795440425861,0.53097465436143,1.0,0.5338074820382255,HF,0.75,0.4,0.0,0.18,0.5,0.5786765507289344,0.4213234492710656,1,0,0,6,173,774,622,91
8.38,57.86765507289344,81.04409247786798,86.20357666741465,0.5539516590447059,1.0,0.5411103112357003,HF,0.75,0.4,0.0,0.18,0.5,0.15210494995117302,0.8478950500488269,0,9,1,0,166,752,671,102
8.39,84.7895050048827,81.79317498327092,86.7918284419161,0.544131641258766,1.0,0.528407233101981,HF,0.75,0.4,0.0,0.18,0.5,0.5172925131661549,0.4827074868338451,12,0,0,13,175,774,663,103
8.4,51.72925131661549,75.78039024993984,86.4677302020185,0.5685360491769833,1.0,0.5547005789620536,HF,0.75,0.4,0.0,0.18,0.5,-0.19516045706612806,1.0,5,0,10,0,152,708,705,128
8.41,100.0,80.62431219995187,85.70703865854368,0.5642315227764609,1.0,0.5588584627423968,HF,0.75,0.4,0.0,0.18,0.5,0.20161470685686356,0.7983852931431364,0,2,0,7,139,725,690,119
8.42,79.83852931431365,80.46715562282424,86.57454502805486,0.5619455410678942,1.0,0.5549906321934291,HF,0.75,0.4,0.0,0.18,0.5,0.3476246970040463,0.6523753029959537,0,0,4,4,150,729,682,117
8.43,65.23753029959536,77.42123055817846,84.46729478146997,0.5405589936249081,1.0,0.5358636038643974,HF,0.75,0.4,0.0,0.18,0.5,0.6299410683768133,0.3700589316231867,0,5,0,8,169,760,632,101
8.44,62.99410683768133,74.53580581407904,84.40868973234838,0.5692768107943363,1.0,0.5659734180995396,HF,0.75,0.4,0.0,0.18,0.5,-0.26836602347237637,1.0,0,0,1,0,137,721,688,129
8.45,100.0,79.62864465126323,82.48898882259074,0.549604791328797,1.0,0.5468940734863281,HF,0.75,0.4,0.0,0.18,0.5,0.6246705736432754,0.3753294263567246,0,0,0,11,160,725,630,116
8.46,62.46705736432754,76.19632719387609,84.49917974449069,0.49660303942822454,1.0,0.4860553741455078,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.3855778503417969,3,0,8,9,242,835,520,58
8.47,100.0,80.95706175510087,85.84865785468587,0.5699845427262101,1.0,0.5678614207676479,HF,0.75,0.4,0.0,0.18,0.5,-0.5,1.0,0,0,3,0,134,701,725,119
8.48,100.0,84.76564940408069,85.35649459201959,0.5380404859361819,1.0,0.5112299237932477,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.31487497602190406,15,0,15,13,177,763,638,90
8.49,100.0,87.81251952326456,88.53332250639683,0.5187860138025445,1.0,0.5153583799089704,HF,0.75,0.4,0.0,0.18,0.5,0.21954443795340406,0.7804555620465959,0,0,0,15,214,842,596,91
8.5,78.04555620465959,85.85912685954355,91.01089781071379,0.5287458186664653,1.0,0.5152665546962193,HF,0.75,0.4,0.0,0.18,0.5,0.2955462319510318,0.7044537680489682,15,0,0,6,208,832,647,98
8.51,70.44537680489682,82.7763768486142,86.00612023347715,0.5490902999041049,1.0,0.5467113767351423,HF,0.75,0.4,0.0,0.18,0.5,-0.28469134739467017,1.0,1,3,0,8,152,767,658,116
8.52,100.0,86.22110147889137,85.53278607803426,0.541098319339196,1.0,0.5428571701049805,HF,0.75,0.4,0.0,0.18,0.5,0.35223285130091986,0.6477671486990801,0,0,0,0,167,769,649,95
8.53,64.77671486990802,81.9322241570947,84.23607847146565,0.507899243189775,1.0,0.48921285356794086,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.26991255623953636,3,11,10,16,222,821,557,75
8.540000000000001,100.0,85.54577932567575,85.358432276296,0.5092359093281337,1.0,0.501133782523019,HF,0.75,0.4,0.0,0.18,0.5,0.08496976579938614,0.9150302342006138,0,0,0,26,218,825,562,70
8.55,91.50302342006138,86.73722814455287,83.3419847255531,0.5213747746769873,1.0,0.5146094730922154,HF,0.75,0.4,0.0,0.18,0.5,0.05159378051757868,0.9484062194824213,4,0,7,10,191,797,579,89
8.56,94.84062194824213,88.35790690529072,85.19758158691064,0.5501724441332897,1.0,0.5355450766427177,HF,0.75,0.4,0.0,0.18,0.5,-0.09105889456612815,1.0,7,1,0,6,166,752,663,93
8.57,100.0,90.68632552423257,84.55908985864988,0.5439745011057845,1.0,0.5316837855747768,HF,0.75,0.4,0.0,0.18,0.5,0.3568297249930248,0.6431702750069752,3,9,0,9,164,745,623,104
8.58,64.31702750069752,85.41246591952557,86.34789441682562,0.5231517137715913,1.0,0.5133954456874302,HF,0.75,0.4,0.0,0.18,0.5,0.6238319396972662,0.3761680603027338,0,5,0,13,213,788,600,82
8.59,62.38319396972663,80.80661152956579,88.9096523482933,0.5025491885413229,1.0,0.4893099921090262,HF,0.75,0.4,0.0,0.18,0.5,0.7378141675676619,0.26218583243233806,15,1,0,10,235,867,563,73
8.6,73.78141675676619,79.40157257500586,85.23163666858605,0.5197839897148625,1.0,0.4907493591308594,HF,0.75,0.4,0.0,0.18,0.5,0.27779164995465916,0.7222083500453409,20,3,4,18,189,814,569,74
8.61,72.2208350045341,77.96542506091151,85.0819366536422,0.5463911428764289,1.0,0.5533271517072406,HF,0.75,0.4,0.0,0.18,0.5,-0.5,1.0,1,0,0,0,149,759,656,116
8.620000000000001,100.0,82.37234004872921,84.41996580636959,0.5483168729997826,1.0,0.5342721939086914,HF,0.75,0.4,0.0,0.18,0.5,0.6292803628104082,0.3707196371895918,0,9,8,7,155,752,654,99
8.63,62.928036281040825,78.48347929519154,83.34440265304114,0.5283610000410345,1.0,0.5099326542445591,HF,0.75,0.4,0.0,0.18,0.5,0.7341386522565572,0.26586134774344283,12,9,0,0,193,760,600,80
8.64,73.41386522565571,77.46955648128437,89.23408984904337,0.518354830543405,1.0,0.5130993979317802,HF,0.75,0.4,0.0,0.18,0.5,0.23775885445730938,0.7622411455426906,9,1,2,0,195,838,615,74
8.65,76.22411455426906,77.22046809588132,83.82261317904731,0.5445784862161462,1.0,0.5386725834437779,HF,0.75,0.4,0.0,0.18,0.5,-0.17578637259347007,1.0,4,0,6,0,159,759,637,101
8.66,100.0,81.77637447670506,90.61189317193548,0.5048954843247685,1.0,0.4919406345912388,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.14439882550920757,6,13,0,19,231,867,592,80
8.67,100.0,85.42109958136405,88.24187302481249,0.5637494300117343,1.0,0.5491045543125698,HF,0.75,0.4,0.0,0.18,0.5,-0.5,1.0,0,9,0,12,146,750,717,113
8.68,100.0,88.33687966509125,83.75175628227845,0.5338172176460695,1.0,0.526637213570731,HF,0.75,0.4,0.0,0.18,0.5,0.6937572479248053,0.30624275207519475,0,6,7,10,167,775,628,91
8.69,69.37572479248053,84.5446486905691,87.02107075690247,0.5351395815230803,1.0,0.5218184334891183,HF,0.75,0.4,0.0,0.18,0.5,0.378010668073382,0.621989331926618,4,0,0,14,200,780,638,86
8.700000000000001,62.1989331926618,80.07550559098765,89.18404979715217,0.518611384211922,1.0,0.5039106096540179,HF,0.75,0.4,0.0,0.18,0.5,0.6207765851701994,0.3792234148298006,0,5,14,15,213,842,625,76
8.71,62.07765851701994,76.47593617619411,85.77630579182737,0.5204907670773764,1.0,0.5111371449061802,HF,0.75,0.4,0.0,0.18,0.5,0.16546750749860606,0.8345324925013939,0,0,8,13,206,805,599,75
8.72,83.4532492501394,77.87139879098316,85.38098022814555,0.5324745085549418,1.0,0.5233099801199776,HF,0.75,0.4,0.0,0.18,0.5,0.07156497410365542,0.9284350258963445,2,2,0,4,207,788,624,89
8.73,92.84350258963445,80.86581955071341,85.09756234611224,0.5250142003795879,1.0,0.5220437731061663,HF,0.75,0.4,0.0,0.18,0.5,0.3139742170061369,0.6860257829938631,2,0,0,3,194,788,613,72
8.74,68.60257829938631,78.413171300448,84.49730906079326,0.5569284594695043,1.0,0.5401032311575753,HF,0.75,0.4,0.0,0.18,0.5,-0.04111153738839146,1.0,1,7,16,0,146,726,653,111
8.75,100.0,82.7305370403584,87.76212437476133,0.5361303333311686,1.0,0.5317415509905133,HF,0.75,0.4,0.0,0.18,0.5,0.4378136226109099,0.56218637738909,4,0,0,17,177,799,648,108
8.76,56.218637738909,77.42815718006852,87.94282471534471,0.4980958769753115,1.0,0.4960385731288365,HF,0.75,0.4,0.0,0.18,0.5,0.944238172258649,0.05576182774135102,0,4,0,9,252,857,555,72
8.77,94.42381722586491,80.8272891892278,85.24978201011287,0.5539398202541991,1.0,0.545240947178432,HF,0.75,0.4,0.0,0.18,0.5,-0.5,1.0,0,5,11,0,149,750,677,110
8.78,100.0,84.66183135138225,84.53065781264628,0.5401379483384425,1.0,0.5280688149588448,HF,0.75,0.4,0.0,0.18,0.5,0.5978708539690305,0.40212914603096955,9,0,0,8,174,758,637,91
8.790000000000001,59.78708539690305,79.6868821604864,81.77061280185254,0.510868147299384,1.0,0.518824713570731,HF,0.75,0.4,0.0,0.18,0.5,0.4588639395577564,0.5411360604422436,0,0,0,0,202,787,555,80
8.8,54.11360604422436,74.57222693723399,84.36818092970289,0.4944721075675537,1.0,0.49458490099225727,HF,0.75,0.4,0.0,0.18,0.5,0.7384826660156244,0.2615173339843756,3,5,3,0,233,824,527,67
8.81,73.84826660156244,74.42743487009969,86.28850704456408,0.5222313322239241,1.0,0.5179616383143834,HF,0.75,0.4,0.0,0.18,0.5,-0.12796592712402288,1.0,0,5,2,9,197,806,606,85
8.82,100.0,79.54194789607975,86.7616528366905,0.5404053531321075,1.0,0.5359246390206474,HF,0.75,0.4,0.0,0.18,0.5,-0.037703868321010914,1.0,2,0,7,0,164,782,653,90
8.83,100.0,83.6335583168638,85.2343650380265,0.4992270773188962,1.0,0.4952324458530971,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.03436649867466535,0,7,5,12,230,817,552,70
8.84,100.0,86.90684665349104,84.58666179185371,0.5233981664992545,1.0,0.5250128337315151,HF,0.75,0.4,0.0,0.18,0.5,-0.24605211530412952,1.0,0,0,3,2,191,789,589,88
8.85,100.0,89.52547732279284,89.73813300735652,0.49143449886419527,1.0,0.4862732206072126,HF,0.75,0.4,0.0,0.18,0.5,1.0,-0.0028037479945591803,0,0,0,9,263,882,536,48
